,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
983,[[2]],[[984]],[[12]],['high holistic'],['left'],['inverted'],[],[],[[10]],CC
984,[[2]],[[985]],[[19]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
985,[[2]],[[986]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[10]],CC
986,[[2]],[[987]],[[2]],['high holistic'],['left'],['upright'],[],[],[[10]],CC
987,[[2]],[[988]],[[1]],['high holistic'],['left'],['upright'],[],[],[[2]],CC
988,[[2]],[[989]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[6]],CC
989,[[2]],[[990]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
990,[[2]],[[991]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[8]],CC
991,[[2]],[[992]],[[16]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
992,[[2]],[[993]],[[13]],['high holistic'],['left'],['inverted'],[],[],[[12]],CC
993,[[2]],[[994]],[[2]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
994,[[2]],[[995]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[10]],CC
995,[[2]],[[996]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[12]],CC
996,[[2]],[[997]],[[16]],['low holistic'],['left'],['inverted'],[],[],[[2]],CC
997,[[2]],[[998]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[8]],CC
998,[[2]],[[999]],[[5]],['high holistic'],['right'],['upright'],[],[],[[4]],CC
999,[[2]],[[1000]],[[5]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1000,[[2]],[[1001]],[[3]],['high holistic'],['right'],['upright'],[],[],[[6]],CC
1001,[[2]],[[1002]],[[18]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
1002,[[2]],[[1003]],[[14]],['low holistic'],['left'],['upright'],[],[],[[4]],CC
1003,[[2]],[[1004]],[[15]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1004,[[2]],[[1005]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[2]],CC
1005,[[2]],[[1006]],[[11]],['high holistic'],['right'],['upright'],[],[],[[6]],CC
1006,[[2]],[[1007]],[[7]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
1007,[[2]],[[1008]],[[14]],['high holistic'],['left'],['inverted'],[],[],[[2]],CC
1008,[[2]],[[1009]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[8]],CC
1009,[[2]],[[1010]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[10]],CC
1010,[[2]],[[1011]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[8]],CC
1011,[[2]],[[1012]],[[20]],['low holistic'],['left'],['upright'],[],[],[[2]],CC
1012,[[2]],[[1013]],[[20]],['high holistic'],['left'],['inverted'],[],[],[[10]],CC
1013,[[2]],[[1014]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[4]],CC
1014,[[2]],[[1015]],[[10]],['low holistic'],['right'],['upright'],[],[],[[10]],CC
1015,[[2]],[[1016]],[[14]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
1016,[[2]],[[1017]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[6]],CC
1017,[[2]],[[1018]],[[16]],['low holistic'],['right'],['inverted'],[],[],[[10]],CC
1018,[[2]],[[1019]],[[12]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1019,[[2]],[[1020]],[[9]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1020,[[2]],[[1021]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[4]],CC
1021,[[2]],[[1022]],[[16]],['low holistic'],['left'],['upright'],[],[],[[12]],CC
1022,[[2]],[[1023]],[[18]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1023,[[2]],[[1024]],[[15]],['low holistic'],['right'],['upright'],[],[],[[10]],CC
1024,[[2]],[[1025]],[[9]],['low holistic'],['right'],['upright'],[],[],[[12]],CC
1025,[[2]],[[1026]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[10]],CC
1026,[[2]],[[1027]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[12]],CC
1027,[[2]],[[1028]],[[11]],['low holistic'],['left'],['upright'],[],[],[[4]],CC
1028,[[2]],[[1029]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[12]],CC
1029,[[2]],[[1030]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[4]],CC
1030,[[2]],[[1031]],[[6]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
1031,[[2]],[[1032]],[[19]],['high holistic'],['left'],['upright'],[],[],[[2]],CC
1032,[[2]],[[1033]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[8]],CC
1033,[[2]],[[1034]],[[6]],['low holistic'],['right'],['upright'],[],[],[[6]],CC
1034,[[2]],[[1035]],[[12]],['high holistic'],['left'],['upright'],[],[],[[8]],CC
1035,[[2]],[[1036]],[[5]],['high holistic'],['right'],['upright'],[],[],[[6]],CC
1036,[[2]],[[1037]],[[13]],['high holistic'],['right'],['inverted'],[],[],[[10]],CC
1037,[[2]],[[1038]],[[16]],['high holistic'],['left'],['upright'],[],[],[[2]],CC
1038,[[2]],[[1039]],[[11]],['high holistic'],['right'],['upright'],[],[],[[12]],CC
1039,[[2]],[[1040]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[10]],CC
1040,[[2]],[[1041]],[[16]],['low holistic'],['right'],['upright'],[],[],[[8]],CC
1041,[[2]],[[1042]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[10]],CC
1042,[[2]],[[1043]],[[13]],['high holistic'],['left'],['inverted'],[],[],[[2]],CC
1043,[[2]],[[1044]],[[3]],['low holistic'],['right'],['inverted'],[],[],[[10]],CC
