,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
1269,[[1]],[[1270]],[[11]],['high holistic'],['right'],['upright'],[],[],[[2]],EW
1270,[[1]],[[1271]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[6]],EW
1271,[[1]],[[1272]],[[12]],['low holistic'],['left'],['upright'],[],[],[[12]],EW
1272,[[1]],[[1273]],[[1]],['low holistic'],['left'],['inverted'],[],[],[[10]],EW
1273,[[1]],[[1274]],[[5]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],EW
1274,[[1]],[[1275]],[[5]],['high holistic'],['left'],['upright'],[],[],[[8]],EW
1275,[[1]],[[1276]],[[6]],['low holistic'],['left'],['inverted'],[],[],[[6]],EW
1276,[[1]],[[1277]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[8]],EW
1277,[[1]],[[1278]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[12]],EW
1278,[[1]],[[1279]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[4]],EW
1279,[[1]],[[1280]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[12]],EW
1280,[[1]],[[1281]],[[10]],['high holistic'],['right'],['upright'],[],[],[[10]],EW
1281,[[1]],[[1282]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[6]],EW
1282,[[1]],[[1283]],[[18]],['high holistic'],['right'],['upright'],[],[],[[6]],EW
1283,[[1]],[[1284]],[[6]],['low holistic'],['left'],['inverted'],[],[],[[8]],EW
1284,[[1]],[[1285]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[10]],EW
1285,[[1]],[[1286]],[[1]],['low holistic'],['left'],['upright'],[],[],[[2]],EW
1286,[[1]],[[1287]],[[16]],['low holistic'],['right'],['upright'],[],[],[[6]],EW
1287,[[1]],[[1288]],[[15]],['high holistic'],['right'],['upright'],[],[],[[8]],EW
1288,[[1]],[[1289]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],EW
1289,[[1]],[[1290]],[[9]],['low holistic'],['fovea'],['upright'],[],[],[[0]],EW
1290,[[1]],[[1291]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[4]],EW
1291,[[1]],[[1292]],[[6]],['high holistic'],['right'],['upright'],[],[],[[10]],EW
1292,[[1]],[[1293]],[[18]],['low holistic'],['right'],['upright'],[],[],[[8]],EW
1293,[[1]],[[1294]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[2]],EW
1294,[[1]],[[1295]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[6]],EW
1295,[[1]],[[1296]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[12]],EW
1296,[[1]],[[1297]],[[1]],['low holistic'],['left'],['inverted'],[],[],[[4]],EW
1297,[[1]],[[1298]],[[17]],['low holistic'],['left'],['upright'],[],[],[[12]],EW
1298,[[1]],[[1299]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[2]],EW
1299,[[1]],[[1300]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[12]],EW
