,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
216,[[7]],[[217]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
217,[[7]],[[218]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[2]],CP
218,[[7]],[[219]],[[19]],['high holistic'],['left'],['upright'],[],[],[[8]],CP
219,[[7]],[[220]],[[1]],['low holistic'],['right'],['upright'],[],[],[[8]],CP
220,[[7]],[[221]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
221,[[7]],[[222]],[[17]],['high holistic'],['left'],['upright'],[],[],[[10]],CP
222,[[7]],[[223]],[[18]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
223,[[7]],[[224]],[[12]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
224,[[7]],[[225]],[[6]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
225,[[7]],[[226]],[[16]],['low holistic'],['fovea'],['upright'],[],[],[[0]],CP
226,[[7]],[[227]],[[15]],['low holistic'],['right'],['upright'],[],[],[[12]],CP
227,[[7]],[[228]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[12]],CP
228,[[7]],[[229]],[[13]],['high holistic'],['right'],['upright'],[],[],[[4]],CP
229,[[7]],[[230]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[12]],CP
230,[[7]],[[231]],[[18]],['high holistic'],['right'],['upright'],[],[],[[4]],CP
231,[[7]],[[232]],[[2]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
232,[[7]],[[233]],[[16]],['high holistic'],['left'],['upright'],[],[],[[6]],CP
233,[[7]],[[234]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
234,[[7]],[[235]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[8]],CP
235,[[7]],[[236]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[4]],CP
236,[[7]],[[237]],[[10]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
237,[[7]],[[238]],[[14]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
238,[[7]],[[239]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[12]],CP
239,[[7]],[[240]],[[3]],['high holistic'],['left'],['upright'],[],[],[[2]],CP
240,[[7]],[[241]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[10]],CP
241,[[7]],[[242]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[6]],CP
242,[[7]],[[243]],[[3]],['high holistic'],['left'],['upright'],[],[],[[4]],CP
243,[[7]],[[244]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
244,[[7]],[[245]],[[6]],['low holistic'],['fovea'],['upright'],[],[],[[0]],CP
245,[[7]],[[246]],[[3]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
246,[[7]],[[247]],[[12]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
247,[[7]],[[248]],[[16]],['low holistic'],['right'],['upright'],[],[],[[6]],CP
248,[[7]],[[249]],[[7]],['low holistic'],['left'],['upright'],[],[],[[10]],CP
249,[[7]],[[250]],[[18]],['low holistic'],['right'],['upright'],[],[],[[2]],CP
