,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
339,[[20]],[[340]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[8]],GHA
340,[[20]],[[341]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[6]],GHA
341,[[20]],[[342]],[[11]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
342,[[20]],[[343]],[[16]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],GHA
343,[[20]],[[344]],[[8]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
344,[[20]],[[345]],[[20]],['high holistic'],['left'],['inverted'],[],[],[[10]],GHA
345,[[20]],[[346]],[[7]],['low holistic'],['right'],['inverted'],[],[],[[2]],GHA
346,[[20]],[[347]],[[7]],['high holistic'],['left'],['upright'],[],[],[[10]],GHA
347,[[20]],[[348]],[[16]],['low holistic'],['right'],['inverted'],[],[],[[8]],GHA
348,[[20]],[[349]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[2]],GHA
349,[[20]],[[350]],[[5]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
350,[[20]],[[351]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[10]],GHA
351,[[20]],[[352]],[[20]],['high holistic'],['left'],['upright'],[],[],[[6]],GHA
352,[[20]],[[353]],[[10]],['high holistic'],['left'],['upright'],[],[],[[6]],GHA
353,[[20]],[[354]],[[13]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
354,[[20]],[[355]],[[20]],['low holistic'],['left'],['inverted'],[],[],[[10]],GHA
355,[[20]],[[356]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[8]],GHA
356,[[20]],[[357]],[[14]],['low holistic'],['right'],['upright'],[],[],[[2]],GHA
357,[[20]],[[358]],[[10]],['high holistic'],['left'],['inverted'],[],[],[[12]],GHA
358,[[20]],[[359]],[[13]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
359,[[20]],[[360]],[[2]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
360,[[20]],[[361]],[[18]],['low holistic'],['left'],['upright'],[],[],[[10]],GHA
361,[[20]],[[362]],[[8]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
362,[[20]],[[363]],[[20]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
363,[[20]],[[364]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[10]],GHA
364,[[20]],[[365]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[2]],GHA
365,[[20]],[[366]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
366,[[20]],[[367]],[[18]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
