,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
983,[[1]],[[984]],[[18]],['low holistic'],['right'],['upright'],['U0359.bmp'],['male'],[],['male'],[[1]],[[0.03444077]],EW
984,[[1]],[[985]],[[2]],['high holistic'],['right'],['upright'],['U0014.bmp'],['male'],[],['male'],[[1]],[[0.04094816]],EW
985,[[1]],[[986]],[[11]],['low holistic'],['left'],['inverted'],['U0164.bmp'],['female'],[],['male'],[[0]],[[0.00021633]],EW
986,[[1]],[[987]],[[15]],['high holistic'],['left'],['inverted'],['U0312.bmp'],['male'],[],['female'],[[0]],[[9.88906249e-05]],EW
987,[[1]],[[988]],[[12]],['high holistic'],['right'],['upright'],['U0178.bmp'],['male'],[],['male'],[[1]],[[0.00010918]],EW
988,[[1]],[[989]],[[9]],['low holistic'],['left'],['upright'],['U0155.bmp'],['male'],[],['male'],[[1]],[[0.01278044]],EW
989,[[1]],[[990]],[[18]],['high holistic'],['left'],['inverted'],['U0359.bmp'],['male'],[],['male'],[[1]],[[0.0001534]],EW
990,[[1]],[[991]],[[17]],['low holistic'],['left'],['upright'],['U0346.bmp'],['female'],[],['female'],[[1]],[[0.00301723]],EW
991,[[1]],[[992]],[[1]],['high holistic'],['left'],['inverted'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.00010714]],EW
992,[[1]],[[993]],[[3]],['low holistic'],['left'],['upright'],['U0020.bmp'],['female'],[],['female'],[[1]],[[0.00046655]],EW
993,[[1]],[[994]],[[13]],['high holistic'],['left'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.21162745]],EW
994,[[1]],[[995]],[[3]],['high holistic'],['left'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.00049344]],EW
995,[[1]],[[996]],[[3]],['high holistic'],['left'],['upright'],['U0020.bmp'],['male'],[],['male'],[[1]],[[9.92640853e-05]],EW
996,[[1]],[[997]],[[20]],['low holistic'],['left'],['upright'],['U0362.bmp'],['male'],[],['male'],[[1]],[[0.00020992]],EW
997,[[1]],[[998]],[[20]],['high holistic'],['right'],['inverted'],['U0362.bmp'],['female'],[],['female'],[[1]],[[0.02386057]],EW
998,[[1]],[[999]],[[4]],['high holistic'],['right'],['upright'],['U0061.bmp'],['female'],[],['female'],[[1]],[[0.01299467]],EW
999,[[1]],[[1000]],[[6]],['high holistic'],['fovea'],['upright'],['U0106.bmp'],['female'],[],['female'],[[1]],[[0.00010413]],EW
1000,[[1]],[[1001]],[[15]],['high holistic'],['right'],['inverted'],['U0312.bmp'],['male'],[],['female'],[[0]],[[1.4852677]],EW
1001,[[1]],[[1002]],[[11]],['high holistic'],['right'],['inverted'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.04909374]],EW
1002,[[1]],[[1003]],[[19]],['high holistic'],['left'],['upright'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.07805166]],EW
1003,[[1]],[[1004]],[[20]],['low holistic'],['right'],['inverted'],['U0362.bmp'],['male'],[],['male'],[[1]],[[0.00027662]],EW
1004,[[1]],[[1005]],[[16]],['high holistic'],['right'],['upright'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.03461064]],EW
1005,[[1]],[[1006]],[[5]],['high holistic'],['right'],['upright'],['U0076.bmp'],['female'],[],['male'],[[0]],[[0.00017151]],EW
1006,[[1]],[[1007]],[[12]],['low holistic'],['left'],['upright'],['U0178.bmp'],['female'],[],['female'],[[1]],[[1.23058046]],EW
1007,[[1]],[[1008]],[[17]],['high holistic'],['right'],['upright'],['U0346.bmp'],['male'],[],['male'],[[1]],[[0.00013479]],EW
1008,[[1]],[[1009]],[[6]],['high holistic'],['right'],['upright'],['U0106.bmp'],['female'],[],['male'],[[0]],[[0.00011048]],EW
1009,[[1]],[[1010]],[[2]],['low holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[],['female'],[[0]],[[9.80319455e-05]],EW
1010,[[1]],[[1011]],[[14]],['low holistic'],['left'],['upright'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.00011091]],EW
1011,[[1]],[[1012]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['male'],[[1]],[[9.78251919e-05]],EW
1012,[[1]],[[1013]],[[17]],['high holistic'],['left'],['upright'],['U0346.bmp'],['male'],[],['female'],[[0]],[[0.03387301]],EW
1013,[[1]],[[1014]],[[16]],['low holistic'],['left'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.00020467]],EW
1014,[[1]],[[1015]],[[20]],['high holistic'],['left'],['inverted'],['U0362.bmp'],['female'],[],['female'],[[1]],[[0.07193346]],EW
1015,[[1]],[[1016]],[[12]],['high holistic'],['left'],['upright'],['U0178.bmp'],['male'],[],['male'],[[1]],[[0.00011344]],EW
1016,[[1]],[[1017]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['female'],[[0]],[[9.7617507e-05]],EW
1017,[[1]],[[1018]],[[14]],['high holistic'],['right'],['upright'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.24240279]],EW
1018,[[1]],[[1019]],[[13]],['low holistic'],['right'],['upright'],['U0181.bmp'],['male'],[],['male'],[[1]],[[0.05662453]],EW
1019,[[1]],[[1020]],[[13]],['high holistic'],['left'],['upright'],['U0181.bmp'],['female'],[],['male'],[[0]],[[0.1002848]],EW
1020,[[1]],[[1021]],[[12]],['low holistic'],['left'],['inverted'],['U0178.bmp'],['female'],[],['female'],[[1]],[[0.00019511]],EW
1021,[[1]],[[1022]],[[2]],['low holistic'],['fovea'],['upright'],['U0014.bmp'],['male'],[],['male'],[[1]],[[0.00010445]],EW
1022,[[1]],[[1023]],[[16]],['high holistic'],['left'],['upright'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.05508542]],EW
1023,[[1]],[[1024]],[[12]],['high holistic'],['right'],['upright'],['U0178.bmp'],['male'],[],['male'],[[1]],[[0.00011592]],EW
1024,[[1]],[[1025]],[[15]],['low holistic'],['left'],['upright'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.00022373]],EW
1025,[[1]],[[1026]],[[10]],['low holistic'],['left'],['upright'],['U0159.bmp'],['female'],[],['female'],[[1]],[[0.0001975]],EW
1026,[[1]],[[1027]],[[10]],['high holistic'],['right'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[9.83951613e-05]],EW
1027,[[1]],[[1028]],[[14]],['high holistic'],['left'],['upright'],['U0228.bmp'],['male'],[],['male'],[[1]],[[1.17668652]],EW
1028,[[1]],[[1029]],[[20]],['low holistic'],['right'],['upright'],['U0362.bmp'],['male'],[],['male'],[[1]],[[0.07428713]],EW
1029,[[1]],[[1030]],[[15]],['low holistic'],['right'],['inverted'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.25470649]],EW
1030,[[1]],[[1031]],[[13]],['high holistic'],['right'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.12410233]],EW
1031,[[1]],[[1032]],[[3]],['high holistic'],['left'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.06959575]],EW
1032,[[1]],[[1033]],[[10]],['high holistic'],['right'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[0.00010584]],EW
1033,[[1]],[[1034]],[[1]],['high holistic'],['right'],['upright'],['U0006.bmp'],['female'],[],['female'],[[1]],[[9.95630398e-05]],EW
1034,[[1]],[[1035]],[[6]],['high holistic'],['fovea'],['upright'],['U0106.bmp'],['female'],[],['female'],[[1]],[[9.83802602e-05]],EW
1035,[[1]],[[1036]],[[2]],['low holistic'],['right'],['inverted'],['U0014.bmp'],['male'],[],['female'],[[0]],[[0.02426397]],EW
1036,[[1]],[[1037]],[[14]],['high holistic'],['right'],['upright'],['U0228.bmp'],['male'],[],['female'],[[0]],[[9.87565145e-05]],EW
1037,[[1]],[[1038]],[[20]],['low holistic'],['right'],['upright'],['U0362.bmp'],['male'],[],['male'],[[1]],[[0.12670674]],EW
1038,[[1]],[[1039]],[[2]],['low holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[],['male'],[[1]],[[9.81669873e-05]],EW
1039,[[1]],[[1040]],[[13]],['low holistic'],['left'],['upright'],['U0181.bmp'],['male'],[],['male'],[[1]],[[0.00028778]],EW
1040,[[1]],[[1041]],[[7]],['low holistic'],['right'],['upright'],['U0107.bmp'],['female'],[],['female'],[[1]],[[0.03207821]],EW
1041,[[1]],[[1042]],[[8]],['low holistic'],['left'],['inverted'],['U0137.bmp'],['male'],[],['male'],[[1]],[[0.1103036]],EW
1042,[[1]],[[1043]],[[18]],['high holistic'],['right'],['upright'],['U0359.bmp'],['male'],[],['female'],[[0]],[[0.000115]],EW
1043,[[1]],[[1044]],[[18]],['high holistic'],['right'],['inverted'],['U0359.bmp'],['male'],[],['female'],[[0]],[[0.47216934]],EW
1044,[[1]],[[1045]],[[3]],['high holistic'],['right'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.31502036]],EW
1045,[[1]],[[1046]],[[8]],['high holistic'],['left'],['upright'],['U0137.bmp'],['female'],[],['female'],[[1]],[[0.02970849]],EW
1046,[[1]],[[1047]],[[10]],['low holistic'],['left'],['inverted'],['U0159.bmp'],['female'],[],['female'],[[1]],[[0.14764317]],EW
1047,[[1]],[[1048]],[[11]],['low holistic'],['right'],['inverted'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.68592029]],EW
1048,[[1]],[[1049]],[[19]],['low holistic'],['right'],['inverted'],['U0361.bmp'],['female'],[],['female'],[[1]],[[0.20184827]],EW
1049,[[1]],[[1050]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.01740383]],EW
1050,[[1]],[[1051]],[[11]],['high holistic'],['right'],['upright'],['U0164.bmp'],['female'],[],['male'],[[0]],[[0.11142329]],EW
1051,[[1]],[[1052]],[[18]],['low holistic'],['left'],['upright'],['U0359.bmp'],['male'],[],['male'],[[1]],[[0.04945051]],EW
1052,[[1]],[[1053]],[[19]],['low holistic'],['left'],['inverted'],['U0361.bmp'],['female'],[],['female'],[[1]],[[0.00033548]],EW
1053,[[1]],[[1054]],[[20]],['high holistic'],['left'],['upright'],['U0362.bmp'],['female'],[],['female'],[[1]],[[0.1517192]],EW
1054,[[1]],[[1055]],[[11]],['low holistic'],['fovea'],['inverted'],['U0164.bmp'],['female'],[],['female'],[[1]],[[9.67895612e-05]],EW
1055,[[1]],[[1056]],[[20]],['high holistic'],['fovea'],['upright'],['U0362.bmp'],['female'],[],['female'],[[1]],[[0.00024948]],EW
1056,[[1]],[[1057]],[[5]],['high holistic'],['right'],['upright'],['U0076.bmp'],['female'],[],['female'],[[1]],[[0.00010513]],EW
1057,[[1]],[[1058]],[[9]],['low holistic'],['right'],['upright'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.00040085]],EW
1058,[[1]],[[1059]],[[9]],['high holistic'],['fovea'],['inverted'],['U0155.bmp'],['female'],[],['female'],[[1]],[[0.18186658]],EW
1059,[[1]],[[1060]],[[16]],['high holistic'],['left'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.07778835]],EW
1060,[[1]],[[1061]],[[12]],['high holistic'],['right'],['inverted'],['U0178.bmp'],['male'],[],['female'],[[0]],[[0.00223199]],EW
1061,[[1]],[[1062]],[[14]],['high holistic'],['left'],['inverted'],['U0228.bmp'],['male'],[],['male'],[[1]],[[9.84175131e-05]],EW
1062,[[1]],[[1063]],[[6]],['low holistic'],['fovea'],['upright'],['U0106.bmp'],['male'],[],['male'],[[1]],[[9.87527892e-05]],EW
