,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
640,[[5]],[[641]],[[14]],['low holistic'],['left'],['upright'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.13975189]],SM
641,[[5]],[[642]],[[6]],['low holistic'],['left'],['upright'],['U0106.bmp'],['male'],[],['male'],[[1]],[[0.04491464]],SM
642,[[5]],[[643]],[[18]],['low holistic'],['right'],['inverted'],['U0359.bmp'],['male'],[],['male'],[[1]],[[1.50799743]],SM
643,[[5]],[[644]],[[13]],['high holistic'],['right'],['inverted'],['U0181.bmp'],['female'],[],['male'],[[0]],[[0.05452734]],SM
644,[[5]],[[645]],[[19]],['high holistic'],['left'],['inverted'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.1399058]],SM
645,[[5]],[[646]],[[7]],['high holistic'],['right'],['inverted'],['U0107.bmp'],['female'],[],['male'],[[0]],[[0.00048987]],SM
646,[[5]],[[647]],[[12]],['low holistic'],['right'],['upright'],['U0178.bmp'],['female'],[],['male'],[[0]],[[9.89539549e-05]],SM
647,[[5]],[[648]],[[6]],['low holistic'],['left'],['inverted'],['U0106.bmp'],['male'],[],['male'],[[1]],[[0.14016523]],SM
648,[[5]],[[649]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['male'],[[1]],[[0.02294859]],SM
649,[[5]],[[650]],[[14]],['low holistic'],['right'],['inverted'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.11031788]],SM
650,[[5]],[[651]],[[13]],['low holistic'],['left'],['upright'],['U0181.bmp'],['male'],[],['male'],[[1]],[[0.04192099]],SM
651,[[5]],[[652]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['male'],[[1]],[[0.03336212]],SM
652,[[5]],[[653]],[[10]],['low holistic'],['left'],['upright'],['U0159.bmp'],['female'],[],['male'],[[0]],[[0.19831075]],SM
653,[[5]],[[654]],[[9]],['low holistic'],['left'],['upright'],['U0155.bmp'],['male'],[],['male'],[[1]],[[0.00019331]],SM
654,[[5]],[[655]],[[8]],['high holistic'],['left'],['upright'],['U0137.bmp'],['female'],[],['male'],[[0]],[[0.29413686]],SM
655,[[5]],[[656]],[[3]],['low holistic'],['right'],['upright'],['U0020.bmp'],['female'],[],['male'],[[0]],[[0.00022811]],SM
656,[[5]],[[657]],[[12]],['low holistic'],['left'],['inverted'],['U0178.bmp'],['female'],[],['male'],[[0]],[[0.14477776]],SM
657,[[5]],[[658]],[[8]],['high holistic'],['right'],['upright'],['U0137.bmp'],['female'],[],['male'],[[0]],[[0.02731879]],SM
658,[[5]],[[659]],[[20]],['high holistic'],['left'],['upright'],['U0362.bmp'],['female'],[],['male'],[[0]],[[0.00023595]],SM
659,[[5]],[[660]],[[8]],['low holistic'],['left'],['upright'],['U0137.bmp'],['male'],[],['male'],[[1]],[[0.23354472]],SM
660,[[5]],[[661]],[[13]],['low holistic'],['right'],['inverted'],['U0181.bmp'],['male'],[],['male'],[[1]],[[0.00012516]],SM
661,[[5]],[[662]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['male'],[[1]],[[0.11973344]],SM
662,[[5]],[[663]],[[15]],['low holistic'],['right'],['upright'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.00013438]],SM
663,[[5]],[[664]],[[9]],['low holistic'],['left'],['upright'],['U0155.bmp'],['male'],[],['male'],[[1]],[[0.84157621]],SM
664,[[5]],[[665]],[[4]],['high holistic'],['left'],['upright'],['U0061.bmp'],['female'],[],['male'],[[0]],[[0.06389787]],SM
665,[[5]],[[666]],[[19]],['high holistic'],['left'],['inverted'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.00021372]],SM
666,[[5]],[[667]],[[4]],['high holistic'],['right'],['upright'],['U0061.bmp'],['female'],[],['male'],[[0]],[[0.00012512]],SM
667,[[5]],[[668]],[[19]],['high holistic'],['right'],['upright'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.29928979]],SM
668,[[5]],[[669]],[[3]],['low holistic'],['right'],['upright'],['U0020.bmp'],['female'],[],['male'],[[0]],[[0.7276927]],SM
669,[[5]],[[670]],[[15]],['low holistic'],['right'],['inverted'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.45889631]],SM
670,[[5]],[[671]],[[7]],['high holistic'],['right'],['upright'],['U0107.bmp'],['female'],[],['male'],[[0]],[[0.0001568]],SM
671,[[5]],[[672]],[[8]],['high holistic'],['right'],['inverted'],['U0137.bmp'],['female'],[],['male'],[[0]],[[0.0002114]],SM
672,[[5]],[[673]],[[7]],['low holistic'],['left'],['upright'],['U0107.bmp'],['female'],[],['male'],[[0]],[[0.03909383]],SM
673,[[5]],[[674]],[[15]],['high holistic'],['left'],['inverted'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.00016953]],SM
674,[[5]],[[675]],[[4]],['high holistic'],['right'],['inverted'],['U0061.bmp'],['female'],[],['male'],[[0]],[[0.00021404]],SM
675,[[5]],[[676]],[[3]],['low holistic'],['right'],['inverted'],['U0020.bmp'],['female'],[],['male'],[[0]],[[0.07628705]],SM
676,[[5]],[[677]],[[20]],['high holistic'],['right'],['inverted'],['U0362.bmp'],['female'],[],['female'],[[1]],[[1.27933594]],SM
677,[[5]],[[678]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['male'],[[1]],[[0.14051968]],SM
678,[[5]],[[679]],[[13]],['high holistic'],['fovea'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.03810305]],SM
679,[[5]],[[680]],[[3]],['high holistic'],['left'],['upright'],['U0020.bmp'],['male'],[],['male'],[[1]],[[0.71722659]],SM
