,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
35,[[18]],[[36]],[[8]],['low holistic'],['left'],['inverted'],['U0137.bmp'],['male'],[[8]],['male'],[[1]],[[0.23327672]],AW
36,[[18]],[[37]],[[16]],['high holistic'],['right'],['upright'],['U0335.bmp'],['female'],[[12]],['male'],[[0]],[[0.20972491]],AW
37,[[18]],[[38]],[[2]],['high holistic'],['right'],['upright'],['U0014.bmp'],['male'],[[8]],['male'],[[1]],[[0.07320749]],AW
38,[[18]],[[39]],[[14]],['high holistic'],['left'],['inverted'],['U0228.bmp'],['male'],[[10]],['female'],[[0]],[[0.33456736]],AW
39,[[18]],[[40]],[[11]],['low holistic'],['right'],['inverted'],['U0164.bmp'],['female'],[[12]],['male'],[[0]],[[0.01714163]],AW
40,[[18]],[[41]],[[12]],['low holistic'],['right'],['inverted'],['U0178.bmp'],['female'],[[6]],['male'],[[0]],[[0.23113336]],AW
41,[[18]],[[42]],[[1]],['low holistic'],['left'],['inverted'],['U0006.bmp'],['female'],[[10]],['male'],[[0]],[[0.43193466]],AW
42,[[18]],[[43]],[[16]],['low holistic'],['fovea'],['upright'],['U0335.bmp'],['female'],[[0]],['female'],[[1]],[[0.38923858]],AW
43,[[18]],[[44]],[[3]],['high holistic'],['right'],['upright'],['U0020.bmp'],['male'],[[4]],['female'],[[0]],[[0.93530538]],AW
44,[[18]],[[45]],[[6]],['low holistic'],['right'],['upright'],['U0106.bmp'],['male'],[[10]],['male'],[[1]],[[0.42512919]],AW
45,[[18]],[[46]],[[18]],['low holistic'],['left'],['inverted'],['U0359.bmp'],['male'],[[2]],['male'],[[1]],[[0.24064552]],AW
46,[[18]],[[47]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[[4]],['male'],[[1]],[[0.14164225]],AW
47,[[18]],[[48]],[[11]],['high holistic'],['right'],['upright'],['U0164.bmp'],['female'],[[8]],['male'],[[0]],[[0.47998352]],AW
48,[[18]],[[49]],[[13]],['low holistic'],['left'],['inverted'],['U0181.bmp'],['male'],[[12]],['female'],[[0]],[[0.63727034]],AW
49,[[18]],[[50]],[[10]],['low holistic'],['left'],['upright'],['U0159.bmp'],['female'],[[10]],['female'],[[1]],[[0.10001135]],AW
50,[[18]],[[51]],[[2]],['high holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[[4]],['male'],[[1]],[[0.19224093]],AW
51,[[18]],[[52]],[[17]],['high holistic'],['fovea'],['inverted'],['U0346.bmp'],['male'],[[0]],['male'],[[1]],[[0.68848878]],AW
52,[[18]],[[53]],[[6]],['high holistic'],['right'],['upright'],['U0106.bmp'],['female'],[[2]],['female'],[[1]],[[0.22117794]],AW
53,[[18]],[[54]],[[4]],['low holistic'],['left'],['inverted'],['U0061.bmp'],['female'],[[2]],['female'],[[1]],[[0.20424267]],AW
54,[[18]],[[55]],[[6]],['low holistic'],['right'],['inverted'],['U0106.bmp'],['male'],[[8]],['male'],[[1]],[[1.07609612]],AW
55,[[18]],[[56]],[[18]],['low holistic'],['right'],['upright'],['U0359.bmp'],['male'],[[4]],['male'],[[1]],[[0.0169268]],AW
56,[[18]],[[57]],[[10]],['low holistic'],['right'],['inverted'],['U0159.bmp'],['female'],[[2]],['female'],[[1]],[[0.27080054]],AW
57,[[18]],[[58]],[[6]],['high holistic'],['left'],['upright'],['U0106.bmp'],['female'],[[10]],['female'],[[1]],[[0.08394874]],AW
58,[[18]],[[59]],[[13]],['low holistic'],['left'],['upright'],['U0181.bmp'],['male'],[[12]],['male'],[[1]],[[0.03405545]],AW
59,[[18]],[[60]],[[16]],['low holistic'],['right'],['inverted'],['U0335.bmp'],['female'],[[4]],['female'],[[1]],[[0.80731545]],AW
60,[[18]],[[61]],[[18]],['low holistic'],['fovea'],['inverted'],['U0359.bmp'],['male'],[[0]],['male'],[[1]],[[0.19256414]],AW
61,[[18]],[[62]],[[15]],['high holistic'],['right'],['upright'],['U0312.bmp'],['male'],[[4]],['male'],[[1]],[[0.57730299]],AW
62,[[18]],[[63]],[[8]],['high holistic'],['right'],['inverted'],['U0137.bmp'],['female'],[[12]],['male'],[[0]],[[0.03318767]],AW
63,[[18]],[[64]],[[5]],['high holistic'],['right'],['inverted'],['U0076.bmp'],['female'],[[6]],['male'],[[0]],[[0.56169063]],AW
64,[[18]],[[65]],[[10]],['low holistic'],['left'],['inverted'],['U0159.bmp'],['female'],[[12]],['female'],[[1]],[[0.08308477]],AW
65,[[18]],[[66]],[[14]],['low holistic'],['right'],['upright'],['U0228.bmp'],['male'],[[4]],['male'],[[1]],[[0.00012266]],AW
66,[[18]],[[67]],[[14]],['low holistic'],['right'],['inverted'],['U0228.bmp'],['male'],[[2]],['male'],[[1]],[[0.00665339]],AW
67,[[18]],[[68]],[[11]],['high holistic'],['right'],['inverted'],['U0164.bmp'],['female'],[[2]],['male'],[[0]],[[25.86973641]],AW
68,[[18]],[[69]],[[17]],['high holistic'],['right'],['upright'],['U0346.bmp'],['male'],[[2]],['male'],[[1]],[[0.40333536]],AW
69,[[18]],[[70]],[[17]],['high holistic'],['left'],['inverted'],['U0346.bmp'],['male'],[[6]],['male'],[[1]],[[0.16315692]],AW
70,[[18]],[[71]],[[14]],['high holistic'],['right'],['inverted'],['U0228.bmp'],['male'],[[2]],['male'],[[1]],[[0.13258209]],AW
71,[[18]],[[72]],[[5]],['low holistic'],['right'],['inverted'],['U0076.bmp'],['male'],[[6]],['male'],[[1]],[[0.00161445]],AW
72,[[18]],[[73]],[[10]],['high holistic'],['left'],['upright'],['U0159.bmp'],['male'],[[6]],['female'],[[0]],[[0.19352704]],AW
73,[[18]],[[74]],[[12]],['low holistic'],['fovea'],['inverted'],['U0178.bmp'],['female'],[[0]],['female'],[[1]],[[0.08131225]],AW
