,ECC_PLOT_ABS,NULL_DIFF,NULL_SEM_LOW,NULL_SEM_HIGH
94,3.0,0.022399999999999975,-0.05282412432481762,0.09762412432481757
95,0.0,-0.05760000000000001,-0.11976047664077882,0.004560476640778792
96,5.0,0.006399999999999979,-0.05749069050002942,0.07029069050002937
97,4.0,0.014400000000000003,-0.05595523137805721,0.08475523137805721
98,6.0,-0.019200000000000005,-0.09710062021425366,0.05870062021425364
99,2.0,-0.035199999999999995,-0.10366338641547299,0.033263386415472995
100,1.0,-0.012800000000000008,-0.06317942145519079,0.03757942145519077
101,3.0,-0.0256,-0.07556283091649635,0.024362830916496343
102,0.0,0.04479999999999999,-0.004346794409261924,0.0939467944092619
103,5.0,-0.03520000000000001,-0.09285534278983609,0.022455342789836075
104,4.0,0.039999999999999994,-0.027574951249141944,0.10757495124914193
105,6.0,0.025599999999999967,-0.03670649628440806,0.08790649628440798
106,2.0,-0.009599999999999984,-0.07412756105887,0.054927561058870034
107,1.0,-0.019199999999999995,-0.07562060991986776,0.03722060991986777
108,3.0,0.051199999999999996,-0.01893531010203575,0.12133531010203574
109,0.0,-0.009600000000000004,-0.06462628641678575,0.04542628641678574
110,5.0,-0.0063999999999999925,-0.08201571533275068,0.0692157153327507
111,4.0,-0.011199999999999996,-0.08133531010203575,0.05893531010203575
112,6.0,-0.028799999999999996,-0.1037881881733839,0.04618818817338391
113,2.0,-0.03840000000000001,-0.09915578933256017,0.022355789332560147
114,1.0,-0.032,-0.10630034821860875,0.042300348218608744
115,3.0,0.028800000000000003,-0.02770108437229282,0.08530108437229282
116,0.0,0.0544,-0.004917847387072766,0.11371784738707276
117,5.0,0.012800000000000016,-0.06762604265055297,0.09322604265055301
118,4.0,0.0015999999999999947,-0.07517850597548445,0.07837850597548443
119,6.0,-0.044799999999999986,-0.1077305200857944,0.01813052008579443
120,2.0,0.019199999999999984,-0.04771955704147858,0.08611955704147854
121,1.0,-0.019199999999999984,-0.08100127045445708,0.04260127045445711
122,3.0,-0.025599999999999977,-0.08356187598001191,0.03236187598001196
123,0.0,0.01920000000000001,-0.031494099227252166,0.06989409922725218
124,5.0,0.0704,-0.0020864367865802286,0.14288643678658025
125,4.0,0.011200000000000002,-0.05140477183450755,0.07380477183450755
126,6.0,-0.02240000000000002,-0.10159635350003819,0.05679635350003816
127,2.0,0.022400000000000007,-0.04365851186287646,0.08845851186287647
128,1.0,0.0031999999999999806,-0.05457343264413249,0.06097343264413245
129,3.0,-0.0064000000000000055,-0.08510718048453325,0.07230718048453325
130,0.0,-0.003200000000000005,-0.06819063311128518,0.06179063311128516
131,5.0,-0.00959999999999998,-0.07377452437401336,0.05457452437401339
132,4.0,-0.0656,-0.12735714244422186,-0.0038428575557781577
133,6.0,4.440892098500626e-18,-0.07291143419462674,0.07291143419462674
134,2.0,0.07680000000000002,0.023741078908731623,0.12985892109126843
135,1.0,-0.0256,-0.08472604113120015,0.03352604113120014
136,3.0,-0.019200000000000012,-0.07988844500445588,0.041488445004455865
137,0.0,0.009600000000000013,-0.03120190521974768,0.0504019052197477
138,5.0,-0.015999999999999983,-0.0762903359256604,0.04429033592566044
139,4.0,-0.0208,-0.08923019526288693,0.047630195262886935
140,6.0,-0.009600000000000015,-0.07306255954088293,0.05386255954088291
141,2.0,0.05759999999999998,-0.005647407290219376,0.12084740729021934
142,1.0,-0.01920000000000001,-0.06830054729785323,0.029900547297853214
143,3.0,-0.032,-0.10285717756217454,0.038857177562174536
144,0.0,0.012799999999999995,-0.041276768076044607,0.06687676807604459
145,5.0,-0.009600000000000003,-0.07755713142827485,0.058357131428274846
146,4.0,-0.007999999999999983,-0.09205584276520477,0.07605584276520481
147,6.0,-0.025599999999999998,-0.09315477661031368,0.04195477661031369
148,2.0,-0.01920000000000001,-0.08509322758752691,0.04669322758752689
149,1.0,-0.015999999999999983,-0.0858886967924817,0.05388869679248173
150,3.0,-0.016000000000000004,-0.07339468986076816,0.04139468986076815
151,0.0,0.05120000000000001,-0.021947857248689515,0.12434785724868953
152,5.0,-0.031999999999999994,-0.09191233636283613,0.027912336362836153
153,4.0,-0.01759999999999999,-0.08209234435534703,0.046892344355347046
154,6.0,0.044800000000000006,-0.020955173324016654,0.11055517332401667
155,2.0,-0.006399999999999997,-0.08835938428234778,0.07555938428234778
156,1.0,-0.04800000000000001,-0.10043006516598485,0.004430065165984841
157,3.0,0.0032000000000000028,-0.0783759659611062,0.08477596596110622
158,0.0,-0.022400000000000003,-0.08232750212345441,0.037527502123454404
159,5.0,0.015999999999999973,-0.05875758544635831,0.09075758544635826
160,4.0,0.014399999999999993,-0.052648437763353914,0.0814484377633539
161,6.0,-0.06399999999999999,-0.1440409558796375,0.01604095587963751
162,2.0,-0.019199999999999984,-0.08543710440136236,0.0470371044013624
163,1.0,0.06720000000000001,0.006586469781543078,0.12781353021845693
164,3.0,0.0352,-0.053628557280513155,0.12402855728051315
165,0.0,-0.048,-0.10676375052468598,0.01076375052468597
166,5.0,0.03199999999999999,-0.037399388347365156,0.10139938834736513
167,4.0,-0.0592,-0.12281273314095034,0.004412733140950337
168,6.0,0.05120000000000003,-0.02439167600124733,0.12679167600124738
169,2.0,-0.057600000000000005,-0.1335753925582094,0.018375392558209393
170,1.0,-0.003199999999999985,-0.06659809053210154,0.060198090532101574
171,3.0,0.022399999999999986,-0.037337653385188754,0.08213765338518872
172,0.0,0.041599999999999984,-0.02655741813262176,0.10975741813262173
173,5.0,0.044799999999999986,-0.043900587989875985,0.13350058798987596
174,4.0,-0.0784,-0.13783263401456022,-0.018967365985439764
175,6.0,-0.0192,-0.09103157716671781,0.05263157716671782
176,2.0,0.01280000000000001,-0.05704317304712675,0.08264317304712676
177,1.0,0.12479999999999997,0.06539795406467352,0.1842020459353264
178,3.0,-0.07360000000000001,-0.13976160485364908,-0.007438395146350932
179,0.0,0.01599999999999999,-0.05174283958553545,0.08374283958553543
180,5.0,-1.1102230246251566e-17,-0.07005104009320008,0.07005104009320005
181,4.0,0.033599999999999984,-0.025295049072932743,0.09249504907293271
182,6.0,-0.006399999999999979,-0.0817146721941231,0.06891467219412314
183,2.0,-0.06399999999999999,-0.13174283958553543,0.0037428395855354513
184,1.0,0.044800000000000006,-0.02043486784311309,0.1100348678431131
185,3.0,0.05439999999999998,-0.0003365198612351461,0.10913651986123511
186,0.0,-0.006399999999999997,-0.0635328477866632,0.050732847786663204
187,5.0,0.044799999999999986,-0.03724803696838624,0.1268480369683862
188,4.0,0.03679999999999999,-0.032422390610969985,0.10602239061096996
189,6.0,0.009600000000000006,-0.06065829214396943,0.07985829214396944
190,2.0,0.00960000000000002,-0.05835713142827482,0.07755713142827486
191,1.0,0.064,0.005819044874078534,0.12218095512592148
192,3.0,0.01600000000000001,-0.06992694924176213,0.10192694924176215
193,0.0,0.0736,0.025537596948015412,0.12166240305198459
194,5.0,0.060800000000000035,-0.016808440727732812,0.1384084407277329
195,4.0,-0.007999999999999993,-0.05999495336793807,0.043994953367938086
196,6.0,0.006399999999999977,-0.06614909254794278,0.07894909254794273
197,2.0,-0.0736,-0.13749069050002938,-0.009709309499970606
198,1.0,-0.0416,-0.10254246644344248,0.019342466443442473
199,3.0,0.03199999999999997,-0.03523791697211143,0.09923791697211137
200,0.0,-0.012799999999999995,-0.07170276340253198,0.046102763402532
201,5.0,0.03199999999999999,-0.028290335925660444,0.09229033592566041
202,4.0,0.033600000000000005,-0.01962137727688079,0.0868213772768808
203,6.0,0.0416,-0.0093979269736892,0.0925979269736892
204,2.0,-0.05120000000000001,-0.12496640248260305,0.022566402482603026
205,1.0,0.006400000000000001,-0.04596069025612018,0.058760690256120185
206,3.0,-0.006399999999999979,-0.07752598906476331,0.06472598906476336
207,0.0,-2.220446049250313e-18,-0.0583758667443334,0.0583758667443334
208,5.0,-0.01919999999999999,-0.09228571480501226,0.053885714805012266
209,4.0,-0.004799999999999991,-0.07729270479963068,0.06769270479963072
210,6.0,-1.5543122344752193e-17,-0.07228557339584893,0.0722855733958489
211,2.0,0.04479999999999999,-0.014025574582315715,0.1036255745823157
212,1.0,-0.060799999999999986,-0.11880889116360807,-0.0027911088363918937
213,3.0,0.0768,-0.003936166305822761,0.15753616630582273
214,0.0,-0.012799999999999995,-0.06560139366365463,0.04000139366365464
215,5.0,-0.022399999999999975,-0.0807914315670988,0.035991431567098844
216,4.0,0.0272,-0.04049587282139906,0.09489587282139907
217,6.0,-0.060799999999999986,-0.1283951198665882,0.006795119866588227
218,2.0,0.0192,-0.04906399742857982,0.08746399742857981
219,1.0,-0.0032000000000000028,-0.06905874115213621,0.0626587411521362
220,3.0,-0.028800000000000013,-0.095617633506097,0.038017633506096986
221,0.0,0.01599999999999998,-0.045410375986107344,0.07741037598610731
222,5.0,0.04159999999999999,-0.028528831388789096,0.11172883138878908
223,4.0,0.014400000000000017,-0.05595523137805717,0.08475523137805721
224,6.0,0.012799999999999994,-0.07872422496035564,0.10432422496035562
225,2.0,-0.028799999999999996,-0.1073395891027651,0.04973958910276512
226,1.0,0.022400000000000017,-0.04750169813140777,0.0923016981314078
227,3.0,-0.04480000000000001,-0.12970561951312162,0.04010561951312159
228,0.0,0.025600000000000015,-0.04059593350477002,0.09179593350477004
229,5.0,0.04479999999999999,-0.012855342789836091,0.10245534278983608
230,4.0,-0.0336,-0.09249504907293274,0.025295049072932736
231,6.0,0.00959999999999999,-0.03741100041974879,0.05661100041974877
232,2.0,-0.003200000000000005,-0.08033865166095039,0.07393865166095037
233,1.0,-0.003200000000000014,-0.07436430781894726,0.06796430781894724
234,3.0,-0.01599999999999999,-0.09646557931494137,0.0644655793149414
235,0.0,-0.003200000000000025,-0.07356168924501084,0.0671616892450108
236,5.0,-0.08319999999999997,-0.16033865166095035,-0.006061348339049588
237,4.0,-0.0015999999999999882,-0.08353166064583348,0.0803316606458335
238,6.0,-0.05120000000000001,-0.1504412626886394,0.04804126268863937
239,2.0,-0.0032000000000000184,-0.06853926040123992,0.06213926040123988
240,1.0,0.044799999999999986,-0.01648446662229707,0.10608446662229704
241,3.0,0.0063999999999999925,-0.057668234027154416,0.0704682340271544
242,0.0,0.04799999999999998,-0.010375866744333419,0.10637586674433339
243,5.0,-0.003200000000000016,-0.07484156296252145,0.06844156296252141
244,4.0,0.059200000000000016,-0.02419376177199914,0.14259376177199917
245,6.0,-0.01600000000000001,-0.11274673565823619,0.08074673565823616
246,2.0,0.012800000000000002,-0.05959862762438105,0.08519862762438106
247,1.0,0.015999999999999983,-0.05485717756217455,0.08685717756217452
248,3.0,-0.0096,-0.08129862009883093,0.06209862009883094
249,0.0,0.0384,-0.02527698483773653,0.10207698483773653
250,5.0,-0.054400000000000004,-0.11814829965999407,0.009348299659994064
251,4.0,-0.017599999999999998,-0.08314061453156163,0.04794061453156164
252,6.0,-0.0063999999999999925,-0.08780311761100328,0.0750031176110033
253,2.0,-0.03840000000000002,-0.09028122657343851,0.01348122657343847
254,1.0,0.044800000000000006,-0.011459315679269812,0.10105931567926982
255,3.0,-0.019199999999999984,-0.08991596373340582,0.05151596373340586
256,0.0,-0.009600000000000015,-0.06665326445260564,0.0474532644526056
257,5.0,-0.08959999999999999,-0.15517526827190478,-0.02402473172809519
258,4.0,0.033599999999999984,-0.0339211388167576,0.10112113881675758
259,6.0,0.08319999999999998,0.010613339955340209,0.15578666004465974
260,2.0,-0.09280000000000001,-0.1691690809842144,-0.016430919015785597
261,1.0,-0.028800000000000006,-0.08366917445108413,0.026069174451084115
262,3.0,0.031999999999999994,-0.03387253789286623,0.09787253789286621
263,0.0,0.022399999999999996,-0.035991431567098824,0.08079143156709881
264,5.0,-0.032,-0.09974283958553545,0.03574283958553545
265,4.0,0.00799999999999999,-0.07274742108615286,0.08874742108615284
266,6.0,0.0352,-0.039909273652172804,0.1103092736521728
267,2.0,-0.044800000000000006,-0.10589883444380722,0.01629883444380721
268,1.0,-0.044800000000000006,-0.11375933668356601,0.024159336683566
269,3.0,-0.02559999999999999,-0.08033651986123512,0.02913651986123514
270,0.0,-0.028799999999999985,-0.09049089124426994,0.03289089124426997
271,5.0,0.04799999999999997,-0.027362919907075567,0.12336291990707551
272,4.0,-0.01120000000000001,-0.0823004317556146,0.05990043175561458
273,6.0,0.009600000000000006,-0.06685233002658979,0.08605233002658981
274,2.0,-0.0384,-0.09725646225815496,0.020456462258154964
275,1.0,-0.003200000000000012,-0.07404435157282842,0.0676443515728284
276,3.0,0.03840000000000001,-0.025098347374066722,0.10189834737406675
277,0.0,-0.025600000000000022,-0.07347295650052621,0.02227295650052617
278,5.0,-4.440892098500626e-18,-0.06841027284160116,0.06841027284160116
279,4.0,-0.04959999999999999,-0.14230313101402786,0.04310313101402789
280,6.0,-0.00960000000000003,-0.09122607918337818,0.07202607918337812
281,2.0,-0.03200000000000001,-0.09341037598610732,0.02941037598610731
282,1.0,0.028800000000000006,-0.04813221685202297,0.10573221685202298
283,3.0,0.044799999999999986,-0.031061679275477323,0.1206616792754773
284,0.0,-0.0096,-0.058039073413843366,0.03883907341384337
285,5.0,-0.028799999999999996,-0.09441682860243497,0.03681682860243499
286,4.0,-0.04,-0.09413555175308427,0.014135551753084279
287,6.0,-0.016000000000000004,-0.08733648749721683,0.05533648749721683
288,2.0,0.0,-0.05876375052468597,0.05876375052468597
289,1.0,-0.022399999999999993,-0.0836399662170906,0.03883996621709063
290,3.0,0.05759999999999998,-0.014225251458708003,0.12942525145870795
291,0.0,0.025600000000000005,-0.025040293339922963,0.07624029333992297
292,5.0,-0.009599999999999996,-0.08485431905341481,0.06565431905341482
293,4.0,-0.0016000000000000192,-0.07285363810691341,0.06965363810691337
294,6.0,-0.03839999999999999,-0.11044632077635459,0.03364632077635461
295,2.0,-0.0031999999999999806,-0.07258629288761133,0.06618629288761137
296,1.0,0.025599999999999967,-0.041108743421915714,0.09230874342191565
297,3.0,0.003199999999999994,-0.0598387287747872,0.06623872877478719
298,0.0,0.003200000000000005,-0.03430621045284654,0.040706210452846545
299,5.0,-0.015999999999999997,-0.09075758544635827,0.05875758544635827
300,4.0,-0.033600000000000005,-0.09659546760388513,0.029395467603885117
301,6.0,0.02239999999999998,-0.034812320419024254,0.0796123204190242
302,2.0,0.01279999999999998,-0.04648720008593783,0.07208720008593779
303,1.0,-0.015999999999999986,-0.06576235914682141,0.03376235914682144
304,3.0,-0.060799999999999986,-0.13707978476045204,0.015479784760452066
305,0.0,-0.028799999999999985,-0.08669128161268083,0.02909128161268086
306,5.0,0.035200000000000016,-0.038996316052961076,0.1093963160529611
307,4.0,0.024000000000000007,-0.07333202070471478,0.1213320207047148
308,6.0,0.0031999999999999984,-0.07364357502416242,0.08004357502416241
309,2.0,-0.038400000000000004,-0.08423651843546531,0.007436518435465313
310,1.0,-0.03520000000000001,-0.08593889388053336,0.015538893880533346
311,3.0,-0.041599999999999984,-0.11025557867258914,0.027055578672589176
312,0.0,0.02879999999999999,-0.04019227327458452,0.0977922732745845
313,5.0,0.003200000000000007,-0.07989355744672416,0.08629355744672418
314,4.0,-0.014399999999999991,-0.08076731041224752,0.05196731041224754
315,6.0,0.02239999999999999,-0.04331370048903373,0.0881137004890337
316,2.0,0.015999999999999993,-0.06544775875371214,0.09744775875371212
317,1.0,0.006399999999999997,-0.04972994657289118,0.06252994657289118
318,3.0,-0.0576,-0.12417238035327288,0.008972380353272885
319,0.0,-0.009600000000000008,-0.07087705213232713,0.05167705213232711
320,5.0,-0.04160000000000001,-0.09215048959246958,0.008950489592469552
321,4.0,-0.0015999999999999658,-0.06291411561610809,0.059714115616108156
322,6.0,0.012799999999999988,-0.04762583691398997,0.07322583691398996
323,2.0,0.08000000000000002,0.029109099223970827,0.13089090077602922
324,1.0,0.0064000000000000055,-0.062453833716164975,0.07525383371616498
325,3.0,2.2204460492503132e-17,-0.07817427322262882,0.07817427322262888
326,0.0,0.006400000000000019,-0.06294699167070149,0.07574699167070152
327,5.0,-0.0512,-0.13202053895535512,0.029620538955355123
328,4.0,0.014399999999999986,-0.0630267357344561,0.09182673573445606
329,6.0,0.015999999999999993,-0.05207737416122151,0.08407737416122149
330,2.0,-0.04160000000000001,-0.1266606691032976,0.04346066910329757
331,1.0,-0.054400000000000025,-0.11761147738486546,0.008811477384865422
332,3.0,-0.04480000000000002,-0.11003486784311312,0.020434867843113075
333,0.0,-0.00639999999999999,-0.06775115670908746,0.054951156709087484
334,5.0,-0.01599999999999997,-0.08030184087067774,0.04830184087067779
335,4.0,-0.046400000000000004,-0.11688427629826464,0.02408427629826463
336,6.0,-0.04159999999999996,-0.1205665319084149,0.037366531908414984
337,2.0,0.016000000000000004,-0.03533537123047821,0.06733537123047822
338,1.0,0.02239999999999999,-0.046189366313977645,0.09098936631397762
339,3.0,0.009600000000000011,-0.06610579484132105,0.08530579484132107
340,0.0,-0.06080000000000002,-0.13103241908393393,0.009432419083933899
341,5.0,-0.009600000000000004,-0.07552080374591655,0.056320803745916546
342,4.0,-0.014400000000000013,-0.0900457537542004,0.06124575375420038
343,6.0,-0.019200000000000005,-0.06265507257883773,0.024255072578837727
344,2.0,-0.012800000000000002,-0.06974166092219168,0.04414166092219167
345,1.0,0.05760000000000003,-0.017017663895922706,0.13221766389592277
346,3.0,-0.05440000000000001,-0.11688854101374616,0.008088541013746127
347,0.0,-0.01920000000000002,-0.07740437898319175,0.0390043789831917
348,5.0,0.054399999999999976,-0.0025735699529517223,0.11137356995295167
349,4.0,0.0015999999999999882,-0.07091777143412799,0.07411777143412797
350,6.0,-0.06399999999999999,-0.13659917822359988,0.008599178223599901
351,2.0,-0.04800000000000001,-0.11607737416122152,0.020077374161221496
352,1.0,0.05759999999999998,-0.011975935811738107,0.12717593581173806
353,3.0,0.035199999999999995,-0.02718666141015666,0.09758666141015665
354,0.0,-0.032000000000000015,-0.0976998703930184,0.033699870393018375
355,5.0,0.0031999999999999984,-0.07215086087509066,0.07855086087509065
356,4.0,0.056000000000000015,0.014175276849075914,0.09782472315092411
357,6.0,-0.01919999999999999,-0.10218412297615673,0.06378412297615674
358,2.0,-0.054399999999999976,-0.11955820700296968,0.010758207002969727
359,1.0,-0.015999999999999997,-0.08523551707180874,0.053235517071808736
360,3.0,0.016,-0.04410163331591995,0.07610163331591996
361,0.0,0.019200000000000005,-0.03282116270508162,0.07122116270508164
362,5.0,0.012799999999999994,-0.07722257721894889,0.10282257721894887
363,4.0,0.027199999999999988,-0.039481493117093244,0.09388149311709322
364,6.0,-0.0704,-0.14443692528658725,0.003636925286587253
365,2.0,-0.003199999999999985,-0.07025521409747229,0.06385521409747233
366,1.0,-0.051199999999999996,-0.11121084529835595,0.008810845298355956
367,3.0,-0.02240000000000001,-0.09294871024196816,0.04814871024196813
368,0.0,0.025600000000000005,-0.029343651910908396,0.0805436519109084
369,5.0,2.6645352591003756e-17,-0.0777371349968802,0.07773713499688026
370,4.0,0.020799999999999992,-0.07310110948798634,0.11470110948798634
371,6.0,-2.4424906541753444e-17,-0.08419087231853888,0.08419087231853882
372,2.0,-0.00639999999999999,-0.06432266750905684,0.05152266750905685
373,1.0,-0.022399999999999993,-0.0903236928928506,0.04552369289285062
374,3.0,0.07360000000000001,0.017470053427108834,0.1297299465728912
375,0.0,0.012799999999999988,-0.048373154912157657,0.07397315491215763
376,5.0,-0.025600000000000022,-0.10633053832726479,0.055130538327264736
377,4.0,0.027200000000000005,-0.050203258858314684,0.10460325885831469
378,6.0,1.3322676295501878e-17,-0.05350236562291261,0.053502365622912634
379,2.0,-0.0608,-0.12494619750246158,0.0033461975024615745
380,1.0,0.028800000000000006,-0.0383567770588379,0.09595677705883791
381,3.0,0.003199999999999994,-0.060910771312372075,0.06731077131237206
382,0.0,0.015999999999999993,-0.05274155939340971,0.08474155939340969
383,5.0,-0.01600000000000001,-0.0840773741612215,0.052077374161221476
384,4.0,0.0336,-0.036884276298264636,0.10408427629826464
385,6.0,-0.00640000000000001,-0.075418611230602,0.06261861123060197
386,2.0,-4.440892098500626e-18,-0.07802883258833586,0.07802883258833586
387,1.0,-0.035199999999999995,-0.09460204593532645,0.024202045935326454
388,3.0,0.03839999999999998,-0.022542466443442488,0.09934246644344245
389,0.0,-0.04799999999999997,-0.11997060207884393,0.02397060207884398
390,5.0,0.0608,-0.0026339147371032337,0.12423391473710324
391,4.0,-0.004799999999999991,-0.06024580674450512,0.05064580674450514
392,6.0,-2.220446049250313e-18,-0.06323303777798342,0.06323303777798342
393,2.0,0.054400000000000004,-0.007906496284408017,0.11670649628440802
394,1.0,-0.02559999999999999,-0.08472604113120015,0.03352604113120017
395,3.0,-0.012800000000000011,-0.11114442356072667,0.08554442356072665
396,0.0,0.015999999999999993,-0.049699870393018396,0.08169987039301838
397,5.0,0.003200000000000007,-0.07215086087509065,0.07855086087509067
398,4.0,0.0015999999999999793,-0.07547383172908212,0.07867383172908207
399,6.0,0.015999999999999993,-0.04466598028223349,0.07666598028223348
400,2.0,-0.015999999999999993,-0.10693653544486909,0.07493653544486911
401,1.0,-0.0256,-0.07907688223703119,0.02787688223703118
402,3.0,0.05120000000000001,-0.042021220770078874,0.1444212207700789
403,0.0,-0.003200000000000007,-0.05451766632523343,0.04811766632523341
404,5.0,0.04160000000000001,-0.025550010973781304,0.10875001097378133
405,4.0,0.07519999999999999,-0.0035994921192326335,0.1539994921192326
406,6.0,0.009599999999999992,-0.06065829214396943,0.07985829214396942
